item_code,item_name,unit,price,price_raw,description,insurance_category,is_valid,source,import_time
w0414010053,尿道外口狭窄修复术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010057,肋骨采取术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010063,上(下)睑疤切术,只,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010064,单上睑疤切除植皮术,例,130.0,130,156,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010065,鼻唇疤切除术,例,95.0,95,114,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010066,唇裂修正术(小),例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010070,额眉部疤切除术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010071,面疤切除术,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010072,大面疤切除并植皮术,例,170.0,170,204,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010073,疤切除皮瓣修整术(小),例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010074,面痣切除术,例,38.0,38,45.6,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010075,疤切除整形术,例,110.0,110,132,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010076,上肢疤切除术,例,110.0,110,132,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0414010080,髂骨采取术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000001,电烧伤扩创术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000002,瘢痕松解术,例,0.0,190~400,228~480,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000003,组织扩张器置入每植入一个,例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000009,烧伤清创术(局部)小,例,0.0,19~60,23~72,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000010,烧伤气管切开,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000011,烧伤静脉切开,例,38.0,38,45.6,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0415000019,反取皮(面积5%以下),例,0.0,130~240,156~288,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000004,舌骨上清刷,例,240.0,240,288,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000010,颌面部肿物切除术,例,200.0,200,240,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000011,颌下腺囊肿摘除术,例,210.0,210,252,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000014,间隙感染切开引流术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000025,面神经悬吊术,例,350.0,350,420,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000026,髌骨或肋骨取骨术,例,280.0,280,336,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000032,颈外动脉结扎术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000033,取肌皮瓣术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000038,上或下颌骨半侧切除术(单侧),例,330.0,330,396,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000042,上或下颌骨扩大切除术(单侧),例,470.0,470,564,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000044,颏胸瘢痕松解术,例,330.0,330,396,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000045,游离胸锁乳突肌瓣修复术,例,470.0,470,564,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000046,游离胸大肌瓣修复术,例,470.0,470,564,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000047,游离背阔肌瓣修复术,例,470.0,470,564,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000049,取带血管蒂髌骨或肋骨术,例,660.0,660,792,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000053,颞下凹肿物切除,例,450.0,450,540,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000056,软组织小肿物切除术:1cm外,例,60.0,60,72,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000057,软组织小肿物切除术:1cm内,例,30.0,30,36,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000058,8+8龈瓣切除术,例,40.0,40,48,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000059,齿槽突整形术,骨尖,10.0,10,12,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000063,根端囊肿摘除术:一个牙范围,例,40.0,40,48,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000066,三叉神经撕脱术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000067,牙槽嵴增高术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000068,游离龈切除术:1cm内,例,20.0,20,24,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0416000069,游离龈切除术:1cm外,例,30.0,30,36,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000002,先天性高肩胛肩胛岗上部分切除肩椎骨切除,例,310.0,310,372,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000003,先天性高肩胛肩胛下移成形术,例,470.0,470,564,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000004,肱内翻肱骨上端截骨内固定术,例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000005,"先天性桡骨头脱位切开复位,上尺桡关节成形术",例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000006,先天性桡尺骨联合桡尺骨旋转截骨术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000009,先天性桡侧轴旁半肢(先天性拐子手)      手中央化术,例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000011,先天性桡侧轴旁半肢(先天性拐子手)    腓骨代桡骨术,例,540.0,540,648,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000012,先天性桡侧轴旁半肢(先天性拐子手)   示指化拇术,例,540.0,540,648,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000013,先天性桡侧轴旁半肢(先天性拐子手)   漂浮拇切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000015,先天性尺侧轴旁半肢肱桡关节成形术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000016,先天性镜手尺骨修整成形术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000017,先天性镜手多指切除拇指重建成形术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000019,先天性屈曲指成形术,例,190.0,190,228,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000020,先天性拇指狭窄性腱鞘炎鞘管部分切除,例,150.0,150,180,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000021,先天性倾斜指指骨截骨术,例,150.0,150,180,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000022,先天性倾斜指三角形骨切除术,例,150.0,150,180,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000023,先天性巨指截指术,例,150.0,150,180,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000024,先天性巨指成形术,例,190.0,190,228,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000026,先天性拇指发育不良拇对掌功能重建术,例,310.0,310,372,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000027,先天性拇指发育不良示指拇化术,例,540.0,540,648,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000028,先天性尺骨假关节尺桡骨融合术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000029,先天性尺骨假关节切除腓骨移植术,例,540.0,540,648,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000031,先天性髋脱位内收肌髂腰肌切断，股骨髁上骨牵引,例,190.0,190,228,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000032,内收肌切除(双闭合复位),例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000033,内收肌髂腰肌切断，闭合复位,例,240.0,240,288,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000034,髋关节切开复位，髋臼成形术,例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000035,髋关节切开复位，关节囊周围截骨,例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000036,髋关节切开复位，髋臼造盖术,例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000040,髋臼造盖术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000041,髋臼转盘截骨术,例,610.0,610,732,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000042,股骨粗隆下截骨术(Shanz手术),例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000043,先天性髋内翻粗隆下外展截骨术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000044,先天性髋内翻粗隆下冠状面斜形截骨术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000045,先天性髋内翻粗隆下角度截骨内固定术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000046,先天性髋内翻大粗隆下移术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000047,先天性短股骨(股骨弓形弯曲股骨扭转)股骨延长术,例,610.0,610,732,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000048,先天性短股骨(股骨弓形弯曲股骨扭转)股骨旋转截骨术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000049,先天性膝关节脱位股四头肌成形术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000050,先天性膝关节脱位股四头肌成形术股骨髁上截骨,例,540.0,540,648,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000051,先天性髌脱位伸膝装置成形术(全套),例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000052,先天性髌脱位膑腱内移术(Hauser手术)(Goldthwait手术 ),例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000053,先天性髌脱位鹅足悬吊术,例,240.0,240,288,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000054,先天性髌脱位股骨髁成形术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000055,先天性髌脱位膑骨切除、伸膝装置修整术,例,420.0,420,504,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000056,胫骨假关节(包括腓骨假关节)假关节切除植骨术,例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000057,胫骨假关节(包括腓骨假关节)架桥植骨术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000058,"胫骨假关节(包括腓骨假关节)置换植骨,髓内针内固定术",例,540.0,540,648,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000060,先天性胫侧轴旁半肢胫腓骨融合术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000061,"先天性胫侧轴旁半肢软组织松解,腓骨截骨术",例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000062,"先天性腓侧轴旁半肢软组织松解,胫骨截骨术",例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000065,先天性马蹄内翻足胫前肌外移术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000066,先天性垂直距骨切开复位足平衡重建术,例,610.0,610,732,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000067,外翻足距下关节外融合术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000068,外翻足骨桥切除术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000070,赘趾、多趾、并趾、巨趾切除术,例,0.0,150~200,180~240,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000071,先天性趾内翻(重叠趾)成形术,例,150.0,150,180,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000073,肌性斜颈胸锁乳突肌起止点切断术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000074,先天性齿状突不连、缺知寰枢椎融合术,例,540.0,540,648,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000075,寰椎后弓切除术枢枕融合术,例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000076,先天性缺颈蹼成形术,例,190.0,190,228,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000079,先天性脊柱侧弯融合肋切除术,例,540.0,540,648,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000080,先天性脊柱侧弯肋骨小头切除松解术,例,540.0,540,648,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000083,半侧发育不良(包括半侧肥大)双下肢调整术,例,610.0,610,732,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000084,多发关节孪缩肱骨上端旋转截骨术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000085,多发关节孪缩肘关节松解三头肌成形术,例,420.0,420,504,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000086,多发关节孪缩胸大肌移位屈肘重建术,例,610.0,610,732,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000087,多发关节孪缩背阔肌移位，屈肘重建术,例,610.0,610,732,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000088,多发关节孪缩旋前圆肌，旋前方肌松解术,例,310.0,310,372,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000091,多发关节孪缩近排腕骨切除术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000092,多发关节孪缩虎口开大术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000093,多发关节孪缩指间关节松解植皮术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000094,多发关节孪缩髋关节松解术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000095,多发关节孪缩股骨粗隆下截骨术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000096,多发关节孪缩膝关节松解术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000097,多发关节孪缩股骨髁上截骨术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000098,多发关节孪缩股四头肌重建术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000099,多发关节孪缩距骨切除术,例,310.0,310,372,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000102,半肢骨骺异样增殖症异样增殖骨骺切除术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0417000103,先天性绞窄环多Ｚ成形术,例,380.0,380,456,丙,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000007,皮下肌膜外软组织肿物局部切除,例,76.0,76,91.2,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000010,指骨单发骨软骨瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000011,指骨肿瘤切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000012,指骨多发骨软骨瘤局部切除术,例,0.0,230~300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000013,掌骨单发骨软骨瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000014,掌骨肿瘤切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000015,掌骨多发骨软骨瘤局部切除术,例,0.0,230~300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000017,月骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000018,三角骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000019,豆骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000021,小多角骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000022,头状骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000023,钩骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000025,单一掌骨肿瘤刮除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000027,桡骨单发骨软骨瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000028,桡骨肿瘤切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000029,桡骨肿瘤瘤段截除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000030,桡骨肿瘤刮除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000031,尺骨单发骨软骨瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000033,尺骨肿瘤瘤段截除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000034,尺骨肿瘤病灶刮除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000035,肱骨单发骨软骨瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000036,肱骨肿瘤切除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000037,肱骨肿瘤瘤段截除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000038,肱骨肿瘤病灶刮除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000039,肱骨肿瘤全肱骨截除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000041,单一肋骨肿瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000042,多发肋骨肿瘤局部切除术,例,0.0,380~500,456~600,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000043,肩胛骨单发骨软骨瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000044,髂骨单发骨软骨瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000045,耻骨单发骨软骨瘤局部切除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000046,坐骨单发骨软骨瘤局部切除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000048,髂骨肿瘤局部切除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000049,耻骨肿瘤局部切除术,例,0.0,480~800,576~960,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000050,坐骨肿瘤局部切除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000051,股骨上端单发骨软骨瘤局部切除术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000052,股骨下端单发骨软骨瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000053,股骨肿瘤瘤段截除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000054,股骨肿瘤病灶刮除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000055,全股骨肿瘤全股骨截除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000056,髌骨肿瘤局部切除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000057,髌骨肿瘤截除术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000058,胫骨单发骨软骨瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000059,胫骨肿瘤瘤段截除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000060,胫骨肿瘤病灶刮除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000061,腓骨单发骨软骨瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000062,腓骨肿瘤瘤段截除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000063,腓骨肿瘤瘤段切除术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000064,跟骨肿瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000065,跟骨肿瘤病灶刮除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000066,距骨肿瘤局部切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000067,距骨肿瘤病灶刮除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000068,舟状骨肿瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000069,骰骨肿瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000070,楔骨肿瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000071,跖骨单发骨软骨瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000072,跖骨肿瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000073,跖骨肿瘤刮除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000074,跖骨多发骨软骨瘤局部切除术,例,0.0,230~300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000075,趾骨单发骨软骨瘤局部切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000076,趾骨肿瘤切除术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000077,趾骨多发骨软骨瘤局部切除术,例,0.0,230~300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000078,"髋,膝,肩关节滑膜骨软骨瘤病滑膜切除术",例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000079,"肘,踝,腕,指,趾关节滑膜骨软骨瘤病滑膜切除术",例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000080,"髋,膝,肩关节绒毛结节性滑膜炎滑膜切除术",例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000081,"肘,踝,腕,指,趾关节绒毛结性滑膜炎滑膜切除术",例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000088,大腿中下段肿瘤节段性截除术,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000089,小腿旋转成型术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000090,上臂中上段肿瘤节段性截除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000091,前臂上移术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000092,腹主动脉临时阻断术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000093,骶神经分离术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000094,腓骨上端游离移植术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000096,经掌骨截肢术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000103,四肢长管状骨多发骨软骨瘤切除术,例,0.0,230~400,276~480,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000104,经跖骨截趾术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000105,经跖骨截肢术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000107,踝关节离断术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000112,骨胶填充术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000113,异体骨填充术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000114,人工骨植入术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000115,人工代用品植入术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000118,人工骨盆置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000119,人工骶骨架置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000122,人工全股骨置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000123,人工全肱骨置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000124,灭活再植术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000125,异体半关节置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000126,异体  关节置换术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0418000127,人工代用品置换术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419030001,布兜牵引,例,13.0,13,15.6,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419030002,枕颌吊带,例,13.0,13,15.6,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419030003,踝布兜,例,13.0,13,15.6,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060003,肩峰外端切除术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060005,肩关节前脱位(陈旧),例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060006,复发性肩脱位手术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060007,肩关节后脱位切开复位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060011,肘关节切除成形术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060015,膝关节脱位切开复位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060017,踝关节距下关节脱位,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060018,中跗关节脱位,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060020,趾间关节脱位,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0419060025,肩胛骨骨折畸形愈合骨突切除术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
